"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,112575235,115953579,9,34180987
2018,112579989,115953621,3,34181000
2018,112579994,115953624,3,34181002
2018,112583855,115948851,23,34177237
2018,112580013,115953641,16,34177243
2018,112583891,115953663,1,34185635
2018,112583894,115948900,3,34177249
2018,112575318,115948900,4,34177250
2018,112583897,115955959,24,34185639
2018,112575324,115955959,24,34185640
2018,112580108,115953716,1,34177262
2018,112580134,115948966,3,34177263
2018,112575445,115956077,21,34185660
2018,112575556,115956189,21,34177283
2018,112584112,115956197,15,34177288
2018,112580255,115953893,21,34177289
2018,112584127,115953910,1,34181039
2018,112584154,115949165,3,34181057
2018,112575616,115953942,19,34177298
2018,112580308,115953950,25,34181062
2018,112580308,115956266,1,34177302
2018,112584171,115953950,1,34177303
2018,112584171,115953948,25,34181063
2018,112580308,115953948,1,34177301
2018,112580309,115956266,25,34181064
2018,112580309,115953950,1,34181066
2018,112584171,115956266,1,34185682
2018,112580309,115953948,1,34177304
2018,112584230,115949239,1,34177315
2018,112575676,115949240,16,34185691
2018,116711898,120036951,24,35565231
2018,112575720,115954016,24,34185696
2018,112580400,115954032,9,34181077
2018,112575747,115956373,21,34177323
2018,116711899,120036951,24,35565232
2018,116716518,120028498,1,35579294
2018,116709732,120032441,24,35579338
2018,116712043,120032507,18,35565258
2018,116710321,120037270,3,35583459
2018,116712296,120029350,6,35585312
2018,116716986,120032798,9,35583464
2018,116712327,120029379,15,35579488
2018,116712331,120037318,3,35585316
2018,116712338,120037320,5,35579489
2018,116710389,120037332,19,35579494
2018,116717018,120032824,1,35579497
2018,112584459,115949503,21,34181125
2018,112580560,115954173,1,34181129
2018,112584480,115954173,16,34185744
2018,112575920,115954173,1,34181130
2018,112580567,115956551,1,34181132
2018,112580567,115956550,1,34177390
2018,112584495,115949551,13,34177394
2018,112575969,115956593,14,34177397
2018,112584538,115954218,24,34177400
2018,112576013,115954245,3,34177403
2018,112584577,115954245,19,34185755
2018,112580646,115954247,3,34181144
2018,112576026,115954262,21,34177406
2018,112576028,115954263,18,34185760
2018,112584599,115954263,3,34181149
2018,112584610,115954273,21,34177409
2018,112584635,115959686,3,34185765
2018,116712362,120029430,17,35579500
2018,112580740,115954348,16,34177418
2018,112576086,115956710,1,34177417
2018,112580740,115956710,16,34177419
2018,112576086,115954348,1,34181165
2018,112580778,115956751,3,34181168
2018,112584733,115956752,1,34181170
2018,112580781,115956755,1,34181172
2018,112584740,115956761,3,34177424
2018,112580795,115954407,21,34185781
2018,116710411,120037341,9,35585321
2018,116712369,120032838,3,35585323
2018,116712376,120029436,3,35585326
2018,116717038,120029440,16,35579505
2018,116710420,120029440,16,35579504
2018,111053546,114387482,1,33652731
2018,111053611,114387551,19,33652746
2018,111053609,114387551,25,33652744
2018,111053611,114387553,25,33641867
2018,111053609,114387553,19,33652745
2018,111056320,114390333,3,33652765
2018,111061013,114390427,3,33641894
2018,111056562,114395751,21,33652824
2018,111061140,114390544,17,33641971
2018,111053930,114387885,1,33652837
2018,111056846,114387989,2,33642006
2018,111056966,114390732,24,33642026
2018,112573435,115951540,20,34175178
2018,112573450,115944170,3,34175181
2018,112573508,115944237,21,34175193
2018,112573517,115944242,5,34176837
2018,112582126,115947147,17,34180561
2018,112573517,115947147,25,34175194
2018,112582126,115944242,25,34176836
2018,112582150,115944257,16,34180565
2018,112582150,115947164,16,34175197
2018,112582145,115951647,16,34175196
2018,112582150,115951647,16,34180566
2018,112582145,115947164,16,34176842
2018,112582145,115944257,16,34176841
2018,112582197,115947204,26,34176848
2018,112582208,115947219,16,34176852
2018,112582208,115951712,16,34175211
2018,112582208,115947220,16,34175212
2018,112573590,115951728,3,34175221
2018,112578136,115947259,25,34176871
2018,112578136,115951752,24,34176870
2018,112582235,115951753,24,34175229
2018,112582233,115951753,25,34176868
2018,112582233,115951752,24,34180595
2018,112582233,115947259,1,34176869
2018,112582235,115947259,24,34175230
2018,112578136,115951753,1,34180596
2018,112582235,115951752,25,34175228
2018,112582299,115947316,1,34175242
2018,112578233,115944399,1,34180626
2018,112582350,115951886,19,34175256
2018,112582383,115951929,1,34176910
2018,112582496,115947495,21,34176933
2018,112578463,115952072,3,34176935
2018,112580243,115956192,18,34177285
2018,112580243,115949104,18,34181035
2018,112578722,115952350,3,34176989
2018,112578841,115954808,3,34180754
2018,112582814,115952531,3,34177023
2018,112574215,115952588,3,34180764
2018,112574237,115952615,1,34185371
2018,112578984,115952619,3,34177030
2018,112574256,115952631,15,34185374
2018,112579018,115952651,18,34177037
2018,112574368,115948074,16,34185384
2018,112579110,115955049,3,34185387
2018,112574377,115955050,1,34185388
2018,112579183,115948151,17,34185405
2018,112579250,115955187,1,34180806
2018,112575547,115956181,16,34177281
2018,112578100,115951716,24,34175215
2018,112578114,115951723,4,34176862
2018,112578111,115951723,3,34180583
2018,112573587,115951723,4,34180585
2018,112582322,115951839,1,34180618
2018,112582335,115944401,9,34176899
2018,112582460,115947460,19,34185279
2018,112573793,115952059,3,34185284
2018,112582509,115944558,16,34180668
2018,112578520,115947536,24,34185294
2018,112573856,115952164,16,34185310
2018,112578564,115952164,16,34185311
2018,112578684,115952311,3,34180719
2018,112578698,115947700,3,34176978
2018,112578698,115947699,16,34180720
2018,112582770,115952472,3,34180747
2018,112574136,115947849,1,34185355
2018,112578943,115954887,21,34177027
2018,112578988,115954932,3,34180774
2018,112574280,115952662,24,34185377
2018,112583033,115955047,1,34177047
2018,112574392,115952762,18,34185395
2018,112583063,115955077,21,34180790
2018,112583202,115955263,1,34180824
2018,112583201,115955261,21,34177079
2018,112579330,115955261,25,34180823
2018,112579330,115955260,21,34185455
2018,112573611,115951751,3,34180594
2018,112582248,115944339,3,34176876
2018,112573632,115944365,3,34180607
2018,112578295,115947384,24,34175258
2018,112573737,115944469,16,34175263
2018,112574174,115947882,3,34180760
2018,112574882,115953245,21,34180933
2018,112574898,115948553,19,34185535
2018,112582905,115952640,21,34180777
2018,112583201,115955260,25,34177078
2018,112579329,115952938,16,34177077
2018,112574606,115952971,1,34180844
2018,112574712,115955391,21,34177115
2018,112574768,115955450,25,34185505
2018,112579508,115955449,25,34180893
2018,112579508,115955450,21,34180894
2018,112574768,115955449,21,34177129
2018,112583420,115948466,24,34177138
2018,112579549,115953167,3,34180909
2018,112579553,115948478,16,34180912
2018,112574899,115948553,17,34185536
2018,112580246,115949108,17,34177287
2018,112584583,115954250,1,34181145
2018,106215339,109449375,3,32074921
2018,106215810,109449882,1,32075070
2018,106215974,109450030,20,32075152
2018,104552807,107769095,15,31571131
2018,104552879,107769164,17,31571151
2018,104556847,107773120,3,31572632
2018,104558733,107775152,1,31573314
2018,105256666,108480426,24,31783661
2018,105256886,108480682,17,31783693
2018,105256886,108480679,1,31783692
2018,105256943,108480730,15,31783704
2018,105257739,108481589,19,31783915
2018,105257792,108481634,3,31783929
2018,105257891,108481749,21,31783961
2018,105257969,108481845,9,31783972
2018,105258058,108481935,3,31784010
2018,105258398,108482251,3,31784077
2018,105258907,108482762,21,31784193
2018,104552722,107769004,3,31571098
2018,104553234,107769535,5,31571325
2018,104553285,107769584,3,31571348
2018,104553699,107770014,3,31571509
2018,104558727,107775141,19,31573311
2018,104558723,107775141,19,31573309
2018,104552637,107768907,9,31571079
2018,104552973,107769252,6,31571181
2018,104552964,107769246,6,31571176
2018,104552964,107769252,25,31571177
2018,104552973,107769246,25,31571179
2018,104556848,107773123,3,31572633
2018,104552985,107769287,22,31571187
2018,104556820,107773090,19,31572622
2018,104558726,107775140,1,31573310
2018,104558717,107775140,3,31573307
2018,104553034,107769327,5,31571203
2018,104553031,107769330,5,31571202
2018,104555404,107771647,1,31572050
2018,105257435,108481266,1,31783810
2018,105257514,108481364,16,31783827
2018,105257525,108481364,16,31783834
2018,105257646,108481492,1,31783883
2018,105257644,108481492,1,31783882
2018,105257639,108481492,1,31783879
2018,105257716,108481549,3,31783907
2018,105257751,108481594,17,31783919
2018,105257987,108481860,1,31783979
2018,105258023,108481889,21,31783999
2018,105258030,108481889,24,31784003
2018,105258026,108481889,17,31784002
2018,105258036,108481916,3,31784005
2018,105258095,108481968,1,31784012
2018,105258389,108482259,1,31784073
2018,105258691,108482554,3,31784142
2018,105257510,108481355,16,31783825
2018,105258208,108482078,20,31784035
2018,105257509,108481352,21,31783824
2018,105257736,108481586,16,31783914
2018,105258895,108482747,3,31784186
2018,105258454,108482314,16,31784094
2018,105258448,108482314,16,31784090
2018,105258678,108482539,9,31784140
2018,105258800,108482661,21,31784163
2018,104552818,107769110,3,31571133
2018,104552836,107769121,1,31571138
2018,104555484,107771720,3,31572087
2018,105256922,108480708,1,31783700
2018,105256918,108480708,1,31783699
2018,105258833,108482694,3,31784172
2018,105258949,108482795,16,31784199
2018,104552823,107769106,17,31571134
2018,104553288,107769586,24,31571349
2018,104552976,107769280,14,31571182
2018,104552983,107769280,14,31571186
2018,104556828,107773102,3,31572626
2018,104552784,107769060,1,31571123
2018,104553179,107769475,9,31571282
2018,104558732,107775148,19,31573313
2018,104558498,107774902,10,31573218
2018,104553311,107769616,26,31571357
2018,104555523,107771752,18,31572102
2018,105257329,108481160,16,31783787
2018,105257328,108481160,16,31783786
2018,105257637,108481478,1,31783878
2018,105257625,108481478,1,31783871
2018,105257769,108481619,1,31783925
2018,105258450,108482315,3,31784091
2018,105258857,108482712,16,31784178
2018,105258852,108482712,19,31784176
2018,105256959,108480757,21,31783711
2018,105257577,108481360,24,31783848
2018,105257596,108481390,3,31783862
2018,105257596,108481367,24,31783856
2018,105257577,108481390,25,31783852
2018,105257577,108481367,24,31783849
2018,105257596,108481360,1,31783855
2018,105257596,108481395,24,31783863
2018,105257577,108481381,24,31783851
2018,105257596,108481381,24,31783858
2018,105257577,108481395,24,31783853
2018,105257640,108481491,3,31783880
2018,105257835,108481690,3,31783943
2018,105257898,108481752,3,31783962
2018,105256803,108480590,17,31783678
2018,105257627,108481477,15,31783869
2018,105257670,108481522,16,31783889
2018,105257968,108481848,3,31783971
2018,105258002,108481883,1,31783987
2018,105258381,108482242,25,31784068
2018,105258396,108482242,21,31784074
2018,105258396,108482250,25,31784076
2018,105258381,108482250,21,31784070
2018,105256913,108480709,1,31783698
2018,105257502,108481336,19,31783822
2018,105257527,108481369,24,31783831
2018,105257603,108481459,3,31783864
2018,105257770,108481614,5,31783924
2018,105257923,108481783,3,31783968
2018,105258395,108482261,26,31784075
2018,105258842,108482706,3,31784173
2018,105257524,108481370,1,31783836
2018,105257993,108481859,1,31783986
2018,105257984,108481859,1,31783981
2018,105257993,108481855,1,31783985
2018,105257984,108481855,1,31783978
2018,105257276,108481090,3,31783768
2018,105257513,108481358,16,31783828
2018,105257526,108481377,5,31783835
2018,105257634,108481490,3,31783875
2018,105257631,108481484,9,31783874
2018,105257666,108481516,3,31783887
2018,105257740,108481578,21,31783916
2018,105257740,108481582,25,31783917
2018,105257750,108481582,21,31783920
2018,105257750,108481578,25,31783918
2018,105257850,108481700,1,31783947
2018,105258200,108482067,1,31784033
2018,105258457,108482309,1,31784095
2018,105258452,108482309,1,31784093
2018,104553197,107769496,21,31571294
2018,104553236,107769537,5,31571326
2018,104552945,107769235,3,31571174
2018,104553254,107769551,17,31571332
2018,104555423,107771667,3,31572059
2018,104556791,107773055,3,31572614
2018,104558734,107775153,1,31573315
2018,104556824,107773099,3,31572625
2018,104556867,107773144,20,31572637
2018,105256737,108480505,1,31783666
2018,105257425,108481256,1,31783808
2018,105257607,108481465,16,31783866
2018,105257649,108481498,3,31783884
2018,105257653,108481506,26,31783885
2018,105257791,108481640,15,31783928
2018,105258020,108481888,1,31783994
2018,105258027,108481904,20,31784001
2018,105258499,108482344,1,31784106
2018,105258478,108482344,1,31784098
2018,105258485,108482344,1,31784101
2018,105258506,108482344,1,31784107
2018,105258491,108482344,1,31784103
2018,104553691,107770006,3,31571502
2018,104553581,107769891,3,31571455
2018,104555395,107771638,3,31572043
2018,104556841,107773112,2,31572630
2018,104556835,107773112,3,31572629
2018,104552868,107769152,5,31571150
2018,104556831,107773104,1,31572628
2018,104556876,107773155,19,31572638
2018,104553071,107769362,16,31571215
2018,104553013,107769303,16,31571195
2018,104556886,107773164,1,31572640
2018,116705558,120026976,3,35583075
2018,116701016,120036042,23,35578835
2018,116705602,120036044,3,35583085
2018,116701020,120036045,1,35583090
2018,104553700,107770015,1,31571508
2018,104558729,107775147,24,31573312
2018,116705534,120031394,25,35583070
2018,116705534,120031393,3,35583069
2018,116705533,120031393,25,35583067
2018,116705533,120031394,3,35583068
2018,116716516,120028495,19,35579293
2018,116716515,120028495,11,35565233
2018,116709733,120032443,1,35583387
2018,116716615,120032443,18,35583388
2018,116709733,120032444,1,35579339
2018,116716615,120032444,18,35583389
2018,116716694,120028806,21,35583402
2018,116716951,120032755,1,35579473
2018,105258703,108482561,3,31784145
2018,105258914,108482768,3,31784196
2018,105257363,108481203,1,31783793
2018,105257363,108481201,1,31783792
2018,105257540,108481392,16,31783840
