"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,106064758,38,500,,113692729
2018,106060267,20,1,,113698268
2018,116454781,62,75,,127337520
2018,116454783,62,75,05-AUG-18,127333952
2018,116454853,57,1,,127330624
2018,116449873,62,8770,23-SEP-18,127337618
2018,116449871,62,8770,,127330633
2018,116444139,63,500,,127337620
2018,116454865,8,9,,127330647
2018,116444152,66,30,05-NOV-18,127330648
2018,116444152,8,9,05-NOV-18,127337631
2018,116454865,66,30,,127330646
2018,116454872,50,57,,127334062
2018,116444156,8,140,22-SEP-18,127330657
2018,116449884,8,140,,127334063
2018,116449895,63,4000,,127337651
2018,110409546,21,60,,119337493
2018,110414568,38,200,,119337517
2018,110409574,10,,,119342482
2018,110409573,52,0,,119337519
2018,110414619,38,100,,119337578
2018,110409643,38,286,,119337579
2018,110419467,38,50,,119337586
2018,116454914,11,1,,127334116
2018,110409682,50,15,,119347401
2018,110414641,51,0,,119337614
2018,110414641,61,600,,119347416
2018,110409700,50,49,,119347419
2018,110419493,63,100,,119342609
2018,110419493,20,200,,119347423
2018,110419493,23,700,,119342608
2018,110414726,20,2833,,119337699
2018,110409884,11,1,,119337893
2018,110409884,10,,,119337892
2018,110414930,61,40,,119337977
2018,110414930,63,60,,119342953
2018,110414930,25,260,,119337974
2018,110414930,47,0,,119337979
2018,110414930,27,20,,119337978
2018,110419693,63,50,16-NOV-18,119347668
2018,110409948,52,0,,119342968
2018,110419707,25,34,,119347680
2018,110419709,11,1,,119342992
2018,106064221,36,250,,113692039
2018,106064237,19,200,,113689060
2018,106059444,52,0,,113689084
2018,107277418,20,33000,,115262081
2018,107268797,3,75,,115255412
2018,107277439,15,1200,,115262109
2018,107273414,61,1000,,115255451
2018,107277456,36,4,,115255464
2018,107273419,11,20,,115262124
2018,107273419,10,,,115255466
2018,107277464,38,1,,115259629
2018,107268874,63,1,,115255540
2018,107277564,36,499,,115262210
2018,107277598,36,1000,,115262230
2018,107268944,6,199,,115259770
2018,107268946,6,199,17-OCT-18,115262255
2018,107277659,3,1000,27-SEP-18,115255707
2018,107273544,61,500,,115255714
2018,107268985,61,500,14-SEP-18,115259819
2018,107273569,31,400,,115262333
2018,107273572,63,164,,115259859
2018,107273591,11,1,,115262362
2018,107273591,10,,,115262361
2018,107273597,36,700,,115259893
2018,107277753,10,,,115262379
2018,107277765,19,81,,115262389
2018,107277766,19,81,20-OCT-18,115259910
2018,107269074,42,1000,,115262405
2018,107280825,42,5000,,115272136
2018,107273634,19,1500,,115255866
2018,107269106,38,1000,,115259957
2018,107277819,36,1235,,115259969
2018,107269121,20,50,,115262456
2018,107269121,7,240,,115262453
2018,107269121,60,150,,115262454
2018,107269121,36,99,,115259980
2018,107277845,61,180,,115255926
2018,107273682,61,150,,115260011
2018,107273725,26,500,,115262542
2018,107277891,52,0,,115255998
2018,107279209,63,200,,115256055
2018,107279242,63,1,,115260138
2018,107273793,38,17,,115256115
2018,107277970,20,1,,115260170
2018,107279266,38,1,,115260180
2018,107277978,52,0,,115256152
2018,107277980,38,50,,115262686
2018,107273871,63,34,,115256227
2018,107273919,63,1,,115262778
2018,107279357,61,1000,,115260313
2018,107273925,6,1,,115260323
2018,107278083,20,600,,115256295
2018,107273942,13,230,,115260343
2018,107273942,26,300,,115260342
2018,107273942,63,99,,115262809
2018,107279392,63,145,,115256313
2018,107278114,63,395,,115256321
2018,107273982,63,1,,115262870
2018,107273982,10,,,115262869
2018,107279461,63,5600,,115256386
2018,107274001,7,1000,,115262897
2018,107274005,63,1779,,115262901
2018,107278176,20,50,,115256402
2018,107284908,67,1,,115264039
2018,107280337,36,4,,115267645
2018,107279166,7,1,,115264131
2018,107280392,20,50,,115264146
2018,107285014,61,1009,,115267728
2018,107285054,43,370,,115264213
2018,107285055,43,50,,115264214
2018,107285054,62,150,,115267782
2018,107289240,11,2,,115264237
2018,107289240,10,,,115264235
2018,107280505,38,16,,115267836
2018,107285083,10,,,115264269
2018,107285083,11,2,,115267840
2018,107285095,42,50,,115264277
2018,107289268,42,5,,115264278
2018,107280544,63,59,,115261776
2018,107280554,20,200,,115267890
2018,107280559,24,200,,115267894
2018,107289331,22,0,,115261841
2018,107280612,63,175,,115261872
2018,107280612,60,200,,115261871
2018,107280612,20,45,,115264389
2018,107285212,7,305,,115267985
2018,107289389,63,1,,115261939
2018,107289406,16,4,,115264455
2018,107289406,20,10,,115264451
2018,107280680,62,10,,115261979
2018,107289416,33,300,,115264465
2018,107280731,19,259,25-NOV-18,115268052
2018,107289445,19,259,,115264518
2018,107285314,63,1,,115272082
2018,107289474,36,1,,115268087
2018,107280788,63,1,,115264588
2018,107280791,3,350,,115268099
2018,107289497,47,0,,115272116
2018,107280824,63,1,,115264623
2018,107280833,63,1,,115268134
2018,107285359,51,0,,115272150
2018,107285361,63,1200,,115264635
2018,107280842,63,2000,,115268138
2018,107289533,22,0,,115264642
2018,107285391,43,1,,115264673
2018,107280896,10,,,115272217
2018,107289579,63,158,,115272221
2018,107285413,19,72,07-DEC-18,115264696
2018,107280912,63,39,,115272238
2018,107280912,19,72,,115272237
2018,107285413,63,39,07-DEC-18,115264697
2018,110415019,20,1,,119347734
2018,110419753,20,15,,119347736
2018,110410059,50,33,,119343103
2018,110419810,16,9,,119347802
2018,110419810,8,4,,119338157
2018,110410085,10,1,,119347803
2018,110410099,63,1060,,119343159
2018,110415104,63,1,,119347821
2018,110410111,20,1550,,119338201
2018,110419839,63,700,,119343168
2018,110410111,7,1000,,119343167
2018,110410122,38,200,,119343180
2018,110410132,19,59,,119343187
2018,110415129,19,59,08-DEC-18,119343188
2018,110419856,63,110,,119347844
2018,110410146,61,800,,119343199
2018,110419866,61,300,,119338242
2018,110419866,7,500,,119338241
2018,110419867,3,10000,03-JAN-19,119343202
2018,110419866,3,10000,,119338240
2018,110415151,6,123,,119338256
2018,110415154,6,300,,119347867
2018,110419912,63,90,,119347907
2018,110410235,8,2,,119338327
2018,110410004,3,2000,,119338052
2018,110414991,3,2000,15-JAN-19,119338053
2018,110410238,42,459,,119343326
2018,110415231,7,200,,119343343
2018,110419976,8,15,,119338385
2018,119628724,8,352,,131988911
2018,119628723,8,352,23-FEB-18,131988910
2018,117446419,10,,,128547820
2018,117446420,10,,,128547821
2018,117446420,11,20,,128547822
2018,117224544,21,1,,128260616
2018,117224543,21,675,,128260615
2018,117235628,25,150,,128261960
2018,117236027,16,25000,,128272417
2018,117448696,11,2,,128550450
2018,117448696,10,,,128550449
2018,117235623,8,1036,,128261951
2018,117377177,10,,,128462602
2018,117236021,20,375,,128272410
2018,110481893,21,461,,119425885
2018,110484213,22,0,,119433319
2018,110479167,21,1,,119429586
2018,110481915,6,107,,119425910
2018,110479181,42,1,,119425938
2018,110481986,63,100,,119426013
2018,110489227,26,312,,119426061
2018,110489227,6,198,,119426062
2018,110489227,25,39,,119426063
2018,110489227,63,186,,119429690
2018,110489314,16,1,,119429819
2018,110489397,9,0,,119433527
2018,110482341,63,100,,119426482
2018,110482348,10,,,119429921
2018,110484400,26,349,14-MAY-18,119433561
2018,110482380,10,,,119426536
2018,110484417,6,50,,119426543
2018,110484417,27,200,,119426542
2018,110484417,63,25,,119433585
2018,110484417,43,100,,119433582
2018,110482408,38,60,,119426566
2018,110482414,10,,,119426569
2018,110482414,16,20,,119429981
2018,110482414,11,4,,119429984
2018,110484439,64,200,,119429994
2018,110482427,37,2000,07-AUG-18,119426586
2018,110482431,25,1,,119426590
2018,110482431,63,200,,119433622
2018,110482437,4,100,,119433633
2018,110489495,9,0,,119426640
2018,110489495,26,1,,119426639
2018,110484498,20,712,,119430054
2018,110489507,20,170,19-NOV-18,119430055
2018,110484508,10,,,119430062
2018,110414558,20,100,,119337504
2018,110409570,11,1,,119347318
2018,110409711,6,204,,119337623
2018,110419512,20,50,,119347461
2018,110419559,10,,,119347516
2018,110419559,11,1,,119337745
2018,110409803,17,5800,,119342748
2018,110414759,17,800,21-DEC-18,119347526
2018,110409837,30,1,,119337806
2018,110414847,10,,,119342845
2018,110414947,20,750,,119347673
2018,110415020,20,1,,119343045
2018,110415025,38,900,14-NOV-18,119347745
2018,110419762,38,1000,,119343053
2018,110419845,9,0,,119343172
2018,110415139,36,350,,119338236
2018,110419868,43,600,,119338245
2018,110415143,3,300,,119347855
2018,110415162,52,0,,119338270
2018,110410179,10,30,,119343242
2018,110415177,61,300,,119343251
2018,110410189,3,3000,31-DEC-18,119343252
2018,110415177,3,3000,,119338290
2018,110415177,20,170,,119338291
2018,110415223,9,0,,119343333
2018,110415223,63,600,,119343334
2018,110415223,13,600,,119338343
2018,110415223,20,80,,119338345
2018,110410327,10,,,119343449
2018,110410327,63,1,,119343450
2018,110415062,11,10,,119338128
2018,110415062,10,,,119343097
2018,110415074,10,,,119347791
2018,110410109,63,5,,119343166
2018,110410118,50,31,,119338209
2018,110410118,36,5,,119347834
2018,110482324,63,38,,119426466
2018,110482350,25,1,,119433542
2018,110482354,50,25,,119426497
2018,110482358,3,9800,,119433549
2018,110484390,20,100,,119433554
2018,110482368,50,13,,119429947
2018,110482374,63,1,,119426527
2018,110482376,16,60,,119429953
2018,110482376,63,200,,119433567
2018,110482376,26,30,,119429955
2018,110489430,13,100,,119429958
2018,110489433,63,50,,119429962
2018,110484409,26,100,,119433572
2018,110484411,42,650,,119433574
2018,110482384,20,2207,,119426540
2018,110482384,63,1,,119426541
2018,110482384,10,,,119426539
2018,110489442,63,1,,119426547
2018,110489444,10,,,119426549
2018,110482392,42,400,,119433595
2018,110482418,35,1,,119426580
2018,110482429,3,13000,,119426589
2018,110489466,24,1000,19-AUG-18,119426592
2018,110489466,38,1,19-AUG-18,119433626
2018,110484463,8,1,,119433649
2018,110484463,16,3,,119433647
2018,110482455,63,800,,119430018
2018,110489484,26,1,,119433652
2018,110489484,63,1,,119430027
2018,110489484,47,0,,119430025
2018,110489484,9,0,,119430026
2018,110489490,10,,,119430035
2018,110489493,26,100,,119426634
2018,110489501,50,5,21-OCT-18,119430046
2018,110484482,50,5,,119433671
2018,110484502,10,,,119433693
2018,110482495,50,10,,119426673
2018,117115746,20,14925,,128111721
2018,117115809,63,30,10-DEC-18,128111811
2018,117115810,63,30,,128111813
2018,117115810,6,77,,128111812
2018,117115809,6,77,10-DEC-18,128111810
2018,117115767,52,0,,128111751
2018,117115767,9,0,,128111752
2018,117239605,20,1499,,128265668
2018,117239650,14,208,,128265733
2018,117239650,8,20,,128265734
2018,117112144,29,1550,,128120060
2018,110409561,42,17000,15-NOV-18,119337509
2018,110409559,42,17000,,119342468
2018,110409577,20,50,,119337530
2018,110409585,20,200,,119337533
2018,110419449,6,80,,119342529
2018,110419449,63,81,,119347366
2018,110419449,7,100,,119342527
2018,110414610,38,150,,119347370
2018,110409696,10,,,119347412
2018,110409696,11,13,,119342595
2018,110419507,3,1500,28-JUN-18,119342647
2018,110414742,3,15000,08-NOV-18,119337733
2018,110409787,16,30,,119347510
2018,110409787,51,0,,119347511
2018,110409787,3,15000,,119337731
2018,110409787,20,25,,119342720
2018,110409787,25,15,,119342721
2018,110409787,9,0,,119342723
2018,110409805,64,1000,,119342751
2018,110414777,20,946,,119347552
2018,110419643,43,900,,119337880
2018,110419645,35,1,,119347612
2018,110414867,19,1,,119337900
2018,110414892,61,800,30-MAY-18,119337933
2018,110414888,61,800,,119337931
2018,110414902,63,1500,,119347658
2018,110414910,63,68,,119342928
2018,110414911,63,68,11-NOV-18,119337953
2018,110419690,8,50,30-NOV-18,119337972
2018,110409937,8,50,,119342949
2018,110414959,8,106,,119342984
2018,110414960,8,106,26-DEC-18,119338008
2018,110409962,38,4000,,119338011
2018,110409980,38,20,,119343005
2018,110419781,50,20,,119347763
2018,110415111,6,100,,119343164
2018,110415124,63,29,,119343182
2018,110410130,10,,,119347838
2018,110410128,51,0,,119343185
2018,110415212,50,49,,119338331
2018,110410282,6,60,,119343385
2018,110410314,62,4530,,119338424
2018,110410314,26,200,,119348023
2018,110420000,10,,,119343444
2018,110480005,11,12,,119423234
2018,110480005,10,,,119423231
2018,110480031,61,799,,119423264
2018,110477952,63,0,,119427984
2018,110477993,19,1,,119423339
2018,110478004,63,3424,,119421729
2018,110480447,16,535,,119423830
2018,110480447,26,280,,119423832
2018,110480465,62,1,,119423855
2018,110480468,63,1,,119423859
2018,110480480,26,500,,119423873
2018,110473338,38,1400,,119428387
2018,110473338,13,800,,119422039
2018,110480513,63,1,,119423916
2018,110480538,63,1,,119428440
2018,110478302,10,,,119428439
2018,116449831,8,819,,127334003
2018,116459741,11,1,,127338815
2018,116455730,7,3260,,127338840
2018,116450847,7,252,30-APR-19,127338842
2018,116459768,63,149,,127338872
2018,116459964,38,800,,127335553
2018,116456087,10,,,127335629
2018,116456393,63,0,,127339697
2018,116456450,63,69,,127332052
2018,110481597,24,5000,,119425497
2018,110481597,64,1500,,119425498
2018,110481614,19,2785,21-DEC-18,119425513
2018,110481613,19,2785,,119425512
2018,110481647,7,41150,,119433153
2018,110481650,17,9450,,119425557
2018,110481795,10,,,119425740
2018,110479089,10,,,119425755
2018,110481805,6,335,,119425759
2018,110481811,6,184,,119433245
2018,110481811,25,89,,119433246
2018,110479111,61,100,,119429504
2018,110479111,6,300,,119429502
2018,110479111,25,160,,119429503
2018,110479111,7,300,,119429501
2018,110479111,63,385,,119429505
2018,110479114,6,500,,119429513
2018,110479117,6,597,,119425793
2018,110479117,16,80,,119429522
2018,110481835,10,8,,119425802
2018,110481837,17,1,,119425805
2018,110481837,20,40,,119425804
2018,110479143,6,468,,119433292
2018,110479143,4,200,,119433293
2018,110479143,63,480,,119429556
2018,110479143,62,498,,119433291
2018,110479143,36,100,,119433294
2018,110479143,26,750,,119433290
2018,110479182,7,1200,,119425939
2018,110481940,3,1,,119425955
2018,110482009,63,70,,119426037
2018,110482009,26,24,,119426036
2018,110482009,7,28,,119426035
2018,110489220,3,1,19-DEC-18,119429678
2018,110484383,10,,,119426499
2018,110489417,20,1,,119433553
2018,110484387,8,9,,119433552
2018,110484387,20,91,,119429937
2018,110482373,31,200,,119429951
2018,110482373,35,1,,119426528
2018,110489435,33,1,,119426535
2018,110482396,63,500,,119426555
2018,110489465,30,300,,119430000
2018,110482441,20,200,,119433637
2018,110482444,63,800,03-SEP-18,119426602
2018,110482443,63,800,,119433642
2018,110484462,10,,,119426607
2018,110484472,10,,,119426631
2018,110484472,11,1,,119426632
2018,110489506,63,59,,119430051
2018,116454635,38,12200,,127333779
2018,116444040,10,,,127330507
2018,116454748,36,48,28-NOV-18,127337477
2018,116449753,36,48,,127330556
2018,116449754,11,5,,127337476
2018,116451813,6,493,,127332266
2018,117421595,19,2009,,128505862
2018,117423039,10,,,128517793
2018,116450180,37,29988,,127330871
2018,116450182,37,29988,12-JUN-19,127337992
2018,116444548,9,0,,127331138
2018,116459670,38,1200,,127331277
2018,116459803,11,1,,127338940
2018,116459803,10,,,127338939
2018,116459823,63,1,,127338988
2018,116459867,10,,,127339072
2018,116444539,11,1,,127331125
2018,116444539,10,,,127334862
2018,116450792,20,160,,127338780
2018,116450792,25,50,,127331335
2018,116450793,20,38,02-JUL-18,127338781
2018,116450793,25,50,02-JUL-18,127331336
2018,116450868,61,1,16-JUL-18,127338878
2018,116455762,61,800,,127335237
2018,116450866,61,800,,127331400
2018,117807488,10,,,129027345
2018,117807488,11,1,,129027346
2018,117239928,39,600,,128266072
2018,117451106,10,,,128543601
2018,117451106,11,60,,128543602
2018,117451107,26,350,,128543603
2018,117451107,20,152,,128543604
2018,117112171,61,200,17-OCT-18,128120099
2018,117112172,61,200,,128120100
2018,116444542,10,,,127331127
2018,116444542,11,1,,127338443
2018,110472998,63,800,,119427884
2018,110479958,20,248,,119423167
2018,110473022,11,20,,119421649
2018,110473022,10,,,119423170
2018,110480087,9,0,17-NOV-18,119423344
2018,110477996,9,0,,119428042
2018,110480088,52,0,,119428044
2018,110473127,37,25000,04-JUN-18,119428128
2018,110473126,37,25000,,119421794
2018,110473126,63,6394,,119428127
2018,110480164,20,60,,119421804
2018,110409664,63,40,,119342570
2018,110414674,9,0,,119337649
2018,110414675,9,0,06-SEP-18,119347454
2018,110414675,22,0,06-SEP-18,119342652
2018,110414674,25,15,,119337647
2018,110414674,20,1206,,119342642
2018,110414674,22,0,,119337648
2018,110414675,25,15,16-SEP-18,119347453
2018,110414683,11,75,,119342669
2018,110419529,63,300,,119337676
2018,110419528,20,300,,119347477
2018,110414754,63,10,,119337751
2018,110414758,20,800,,119337755
2018,110409833,20,2,,119337799
2018,110419597,10,,,119342788
2018,110419595,63,8,,119347565
2018,110409856,35,280,,119342814
2018,110414843,62,25,,119337872
2018,110409868,36,100,,119347605
2018,110419682,6,20,,119347657
2018,110414903,20,418,,119347659
2018,110414903,51,0,,119337947
